PSGC_BRGY,both_student_age_7_to_25,male_student_age_7_to_25,female_student_age_7_to_25,No_of_Schools,Perc_Households_Electricity_Light,Perc_Households_Kerosene_Gass_Light,Perc_Households_Drinking_Owned_Faucet,Perc_Households_Drinking_Shared_Faucet,number_of_roads,Nearest_School,Nearest_School_Distance
PH156613055,490.0,250.0,240.0,,0.0,0.03333333333333333,0.0,0.9444444444444444,0,217063,0.013871859061424172
PH156613056,453.0,277.0,176.0,1.0,0.006802721088435374,0.027210884353741496,0.0,0.0,1,134639,0.013154562019132104
PH156613057,553.0,301.0,252.0,1.0,0.011111111111111112,0.1388888888888889,0.20555555555555555,0.7722222222222223,0,217038,0.00755035225591379
PH156613058,562.0,263.0,299.0,,0.5571428571428572,0.4357142857142857,0.014285714285714285,0.12857142857142856,2,134646,0.016560735829552923
PH156613059,670.0,333.0,337.0,1.0,0.0380952380952381,0.9380952380952381,0.0,0.9571428571428572,1,134633,0.008433512109315108
PH156613060,744.0,351.0,393.0,1.0,0.04932735426008968,0.695067264573991,0.0,0.008968609865470852,0,217037,0.01399022074167624
PH156614003,316.0,141.0,175.0,1.0,0.0,0.26548672566371684,0.0,0.0,0,217025,0.007602933129068021
PH156614010,395.0,196.0,199.0,1.0,0.0,0.8075313807531381,0.0041841004184100415,0.0,0,134653,0.007258338012790682
PH156614013,725.0,422.0,303.0,1.0,0.0,0.4426877470355731,0.0,0.0,0,134652,0.033239400385993635
PH156614014,1112.0,547.0,565.0,2.0,0.023746701846965697,0.3324538258575198,0.0,0.018469656992084433,0,134664,0.006762934384471156
PH156614016,710.0,339.0,371.0,1.0,0.003937007874015748,0.0,0.003937007874015748,0.0,0,134654,0.008628745554652758
PH156614017,364.0,180.0,184.0,1.0,0.09316770186335403,0.08074534161490683,0.0,0.0,0,134656,0.0055246505867280445
PH156614018,445.0,190.0,255.0,,0.007633587786259542,0.3969465648854962,0.0,0.0,0,134655,0.014582559184114769
PH156614019,285.0,141.0,144.0,1.0,0.006944444444444444,0.1111111111111111,0.0,0.0,0,134657,0.006380974273749391
PH156614025,383.0,161.0,222.0,1.0,0.014634146341463415,0.5902439024390244,0.0,0.0,0,134655,0.009339309899182153
PH156614027,762.0,406.0,356.0,2.0,0.07507507507507508,0.5825825825825826,0.0,0.0,0,134659,0.007777813668541016
PH156614028,463.0,228.0,235.0,1.0,0.004524886877828055,0.2171945701357466,0.0,0.0,0,134665,0.010958029347872624
PH156614030,380.0,169.0,211.0,,0.0,0.5939849624060151,0.0,0.0,0,134657,0.02101956930538962
PH156614032,254.0,116.0,138.0,1.0,0.0,0.05982905982905983,0.0,0.008547008547008548,0,134662,0.00637999795571241
PH156614033,353.0,175.0,178.0,1.0,0.0,0.27876106194690264,0.0,0.0,0,134663,0.015298747021299918
PH156614035,763.0,401.0,362.0,1.0,0.012096774193548387,0.9153225806451613,0.0,0.0,0,134658,0.008709205052643075
PH156615001,517.0,285.0,232.0,1.0,0.010638297872340425,0.0,0.005319148936170213,0.0,0,134667,0.05151906371944499
PH156615002,639.0,332.0,307.0,1.0,0.013761467889908258,0.0045871559633027525,0.0,0.0,0,134669,0.012344602828102905
PH156615003,743.0,392.0,351.0,1.0,0.022727272727272728,0.01893939393939394,0.022727272727272728,0.007575757575757576,0,134675,0.012264843575736982
PH156615004,1357.0,639.0,718.0,4.0,0.01800327332242226,0.009819967266775777,0.009819967266775777,0.0,1,134672,0.0037634526021317694
PH156615005,588.0,317.0,271.0,1.0,0.021505376344086023,0.07168458781362007,0.0,0.007168458781362007,2,134673,0.006994508470232879
PH156615006,669.0,313.0,356.0,2.0,0.027777777777777776,0.007936507936507936,0.0,0.0,0,134682,0.05467737779428501
PH156615007,503.0,259.0,244.0,1.0,0.017391304347826087,0.06521739130434782,0.0,0.004347826086956522,0,134679,0.036537739452402865
PH156615009,656.0,310.0,346.0,1.0,0.00975609756097561,0.22926829268292684,0.0,0.03414634146341464,1,318401,0.008246372904442967
PH156615010,973.0,544.0,429.0,1.0,0.0099601593625498,0.10159362549800798,0.02390438247011952,0.0,0,134681,0.031011297359969155
PH156615011,675.0,327.0,348.0,1.0,0.0,0.1745152354570637,0.0,0.0,2,134682,0.013940363379362481
PH156615012,879.0,438.0,441.0,1.0,0.05952380952380952,0.005952380952380952,0.002976190476190476,0.06845238095238096,6,134668,0.009917460743060899
PH156615013,824.0,409.0,415.0,1.0,0.0,0.05555555555555555,0.0,0.0,2,134670,0.007743859975967785
PH156615014,715.0,361.0,354.0,1.0,0.0,0.1903114186851211,0.0,0.0,8,134684,0.002002808521593459
PH156615015,867.0,452.0,415.0,1.0,0.02702702702702703,0.02027027027027027,0.010135135135135136,0.0,4,217024,0.014685490203067105
PH156616001,606.0,315.0,291.0,1.0,0.07883817427385892,0.4315352697095436,0.0,0.0,0,252531,0.01015315715405896
PH156616002,981.0,525.0,456.0,1.0,0.009615384615384616,0.3076923076923077,0.0,0.00641025641025641,2,134469,0.017665961880963244
PH156616003,738.0,371.0,367.0,1.0,0.042735042735042736,0.10256410256410256,0.0,0.0,1,318407,0.005008746673226467
PH156616004,988.0,473.0,515.0,1.0,0.022222222222222223,0.4222222222222222,0.003703703703703704,0.011111111111111112,9,134475,0.003658084593229168
PH156616005,885.0,412.0,473.0,,0.0030211480362537764,0.4229607250755287,0.0,0.0,2,305041,0.017901221289488574
PH156616006,1505.0,744.0,761.0,1.0,0.0019801980198019802,0.24158415841584158,0.0,0.0,6,252531,0.005081657044378148
PH156616007,3551.0,1759.0,1792.0,2.0,0.36786060019361083,0.27686350435624396,0.0,0.0,3,305041,0.008154076245767278
PH156616008,808.0,404.0,404.0,2.0,0.011111111111111112,0.1962962962962963,0.04814814814814815,0.0,2,318407,0.004459399248089593
PH156616009,725.0,332.0,393.0,,0.019083969465648856,0.8396946564885496,0.007633587786259542,0.0,0,217010,0.015032229214384248
PH156616010,614.0,294.0,320.0,1.0,0.0735930735930736,0.5411255411255411,0.06060606060606061,0.0,4,134482,0.0016736758028842687
PH156616011,573.0,300.0,273.0,2.0,0.1945945945945946,0.5351351351351351,0.0,0.0,1,134477,0.004122808325240158
PH156616012,711.0,324.0,387.0,1.0,0.12258064516129032,0.3032258064516129,0.0,0.0,2,252530,0.0023863342283413002
PH156617001,1112.0,535.0,577.0,1.0,0.02276707530647986,0.6339754816112084,0.0035026269702276708,0.0017513134851138354,0,134404,0.0005949908293403463
PH156617002,1556.0,729.0,827.0,1.0,0.019969278033794162,0.8248847926267281,0.006144393241167435,0.0015360983102918587,0,134396,0.009791659931684456
PH156617003,434.0,235.0,199.0,1.0,0.01818181818181818,0.08484848484848485,0.0,0.0,0,134399,0.007191819320272933
PH156617004,400.0,228.0,172.0,2.0,0.0,0.003816793893129771,0.011450381679389313,0.0,0,134402,0.0033659853689873473
PH156617005,380.0,184.0,196.0,1.0,0.03496503496503497,0.23776223776223776,0.0,0.013986013986013986,0,134402,0.004396943148670691
PH156617006,221.0,100.0,121.0,,0.05504587155963303,0.9174311926605505,0.0,0.06422018348623854,0,134398,0.006008231952122135
PH156617007,269.0,135.0,134.0,1.0,0.0,0.1557377049180328,0.0,0.0,0,134397,0.007997206683080522
PH156617008,348.0,167.0,181.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,134400,0.006972487000865043
PH156617009,481.0,234.0,247.0,1.0,0.05357142857142857,0.46875,0.0,0.0,0,134403,0.016811843190362167
PH156617010,171.0,87.0,84.0,1.0,0.018518518518518517,0.9629629629629629,0.0,0.0,0,134410,0.013674581892089746
PH156617011,173.0,78.0,95.0,3.0,0.008264462809917356,0.10743801652892562,0.0,0.0,0,134398,0.004002828298539724
PH156617012,690.0,333.0,357.0,1.0,0.008849557522123894,0.061946902654867256,0.0,0.0,0,134403,0.005177531132583231
PH156617013,428.0,230.0,198.0,,0.0,0.2654320987654321,0.0,0.0,0,134410,0.00626307913029408
PH156617014,729.0,376.0,353.0,1.0,0.014492753623188406,0.286231884057971,0.010869565217391304,0.0,0,134401,0.002366955868014331
PH156617015,632.0,315.0,317.0,1.0,0.00392156862745098,0.09019607843137255,0.00392156862745098,0.00392156862745098,0,134407,0.006313022074271827
PH156617016,516.0,265.0,251.0,1.0,0.009852216748768473,0.3694581280788177,0.0049261083743842365,0.0,0,134409,0.002887109317147324
PH156617017,531.0,277.0,254.0,1.0,0.011049723756906077,0.6961325966850829,0.0,0.0,0,134411,0.007379404912158835
PH156618001,583.0,292.0,291.0,,0.02262443438914027,0.7782805429864253,0.004524886877828055,0.0,1,134609,0.005466774273276214
PH156618002,528.0,253.0,275.0,1.0,0.13861386138613863,0.10396039603960396,0.0049504950495049506,0.0,0,252516,0.009803198398256802
PH156618003,1605.0,744.0,861.0,2.0,0.011034482758620689,0.32689655172413795,0.008275862068965517,0.0,0,134605,0.007605097626774704
PH156618004,481.0,229.0,252.0,2.0,0.054878048780487805,0.926829268292683,0.0,0.0,4,134603,0.006782930577669465
PH156618005,577.0,289.0,288.0,2.0,0.08098591549295775,0.1443661971830986,0.0,0.0,0,134619,0.0050162157258162735
PH156618006,884.0,418.0,466.0,1.0,0.030303030303030304,0.36363636363636365,0.0,0.0,2,134616,0.009476020448917098
PH156618007,586.0,272.0,314.0,2.0,0.008928571428571428,0.1875,0.008928571428571428,0.0,0,134613,0.0034027594539803255
PH156618008,366.0,179.0,187.0,,0.0,0.5714285714285714,0.0,0.9714285714285714,0,134799,0.32427829079284565
PH156618009,1679.0,859.0,820.0,2.0,0.03414634146341464,0.526829268292683,0.0,0.03577235772357724,0,305040,0.0011559111338455756
PH156618010,622.0,314.0,308.0,3.0,0.05620608899297424,0.0585480093676815,0.00234192037470726,0.0468384074941452,1,134618,0.003183091246640894
PH156618011,367.0,188.0,179.0,1.0,0.013333333333333334,0.7933333333333333,0.006666666666666667,0.03333333333333333,0,134612,0.016021461276083896
PH156618012,1133.0,555.0,578.0,2.0,0.0670611439842209,0.6646942800788954,0.045364891518737675,0.0,0,134600,0.006101641079981932
PH156618013,214.0,105.0,109.0,,0.023121387283236993,0.7167630057803468,0.0,0.005780346820809248,0,134612,0.010713437064915888
PH156618014,660.0,340.0,320.0,4.0,0.0,0.4878048780487805,0.0,0.0,0,134610,0.0019856839998461245
PH156618015,415.0,229.0,186.0,,0.006211180124223602,0.2422360248447205,0.0,0.0,0,134612,0.00306667244628896
PH156618016,371.0,168.0,203.0,,0.0,0.10891089108910891,0.0,0.0,0,134617,0.012479235883484487
PH156619001,562.0,273.0,289.0,3.0,0.0,0.006756756756756757,0.0,0.0,3,252542,0.010295711877124244
PH156619002,1477.0,711.0,766.0,3.0,0.014705882352941176,0.5680147058823529,0.0055147058823529415,0.0,13,252537,0.014798811204933935
PH156619003,2820.0,1430.0,1390.0,4.0,0.0063119927862939585,0.30387736699729484,0.0,0.0,3,134438,0.01517608512457423
PH156619004,1025.0,518.0,507.0,2.0,0.031180400890868598,0.48997772828507796,0.0,0.0022271714922048997,3,134420,0.006524285560232193
PH156619005,1142.0,561.0,581.0,1.0,0.005859375,0.666015625,0.00390625,0.0,1,252510,0.028912062341144722
PH156619006,1917.0,923.0,994.0,4.0,0.04252199413489736,0.5894428152492669,0.0,0.03225806451612903,2,252511,0.014991473823048544
PH156619007,1029.0,508.0,521.0,1.0,0.04054054054054054,0.7972972972972973,0.0,0.015765765765765764,0,252521,0.01661741375553468
PH156619008,920.0,432.0,488.0,1.0,0.037037037037037035,0.5753086419753086,0.0,0.0,4,134424,0.004290554192510104
PH157001001,2293.0,1152.0,1141.0,3.0,0.0063532401524777635,0.13341804320203304,0.011435832274459974,0.010165184243964422,3,134698,0.014907810557229102
PH157001002,1495.0,751.0,744.0,2.0,0.6358381502890174,0.036608863198458574,0.04238921001926782,0.0,27,217501,0.009122343118051844
PH157001003,1765.0,886.0,879.0,6.0,0.12545454545454546,0.5436363636363636,0.27636363636363637,0.0018181818181818182,2,134710,0.025073610177650453
PH157001004,702.0,385.0,317.0,1.0,0.20446096654275092,0.7026022304832714,0.03345724907063197,0.0,0,134693,0.025823917272831478
PH157001005,829.0,406.0,423.0,2.0,0.027950310559006212,0.043478260869565216,0.009316770186335404,0.0,0,134702,0.021684747401526427
PH157001007,1060.0,532.0,528.0,3.0,0.021538461538461538,0.012307692307692308,0.021538461538461538,0.0,2,134691,0.0019955560861125167
PH157001008,417.0,230.0,187.0,1.0,0.02040816326530612,0.047619047619047616,0.013605442176870748,0.006802721088435374,0,134711,0.010518678395025127
PH157001009,1129.0,565.0,564.0,2.0,0.03903345724907063,0.49256505576208176,0.0037174721189591076,0.0,0,134714,0.003341444787564732
PH157001010,1251.0,610.0,641.0,1.0,0.7560240963855421,0.024096385542168676,0.03313253012048193,0.7319277108433735,0,134687,0.008489755575404094
PH157001011,1412.0,713.0,699.0,2.0,0.013972055888223553,0.10578842315369262,0.0,0.003992015968063872,0,134688,0.020109345064329827
PH157001012,624.0,332.0,292.0,2.0,0.025925925925925925,0.018518518518518517,0.025925925925925925,0.0,0,134709,0.0171908379717985
PH157001013,972.0,494.0,478.0,2.0,0.2,0.005405405405405406,0.04864864864864865,0.10540540540540541,4,134700,0.008956798714698684
PH157001014,902.0,485.0,417.0,1.0,0.011363636363636364,0.7159090909090909,0.002840909090909091,0.0,0,217502,0.005307481926424715
PH157001015,1140.0,610.0,530.0,3.0,0.6088794926004228,0.33192389006342493,0.023255813953488372,0.0,7,134886,0.03205074329769421
PH157001016,1328.0,679.0,649.0,1.0,0.9414316702819957,0.02386117136659436,0.013015184381778741,0.913232104121475,4,134707,0.00502922083501264
PH157001017,1007.0,518.0,489.0,1.0,0.09641873278236915,0.005509641873278237,0.04132231404958678,0.0,10,134746,0.012183743936311633
PH157001018,1288.0,651.0,637.0,2.0,0.0,0.4552058111380145,0.0,0.0,0,134712,0.008307258017213858
PH157002005,564.0,316.0,248.0,1.0,0.06875,0.725,0.01875,0.04375,3,134707,0.019886142520711067
PH157002006,420.0,191.0,229.0,1.0,0.005235602094240838,0.3089005235602094,0.0,0.005235602094240838,2,134713,0.005218395033739053
PH157002007,833.0,414.0,419.0,3.0,0.3205882352941177,0.5794117647058824,0.0,0.01764705882352941,1,217506,0.006233150036096947
PH157002009,566.0,298.0,268.0,1.0,0.9034090909090909,0.005681818181818182,0.5909090909090909,0.05113636363636364,2,134735,0.008187501253076653
PH157002010,3405.0,1684.0,1721.0,3.0,0.9035250463821892,0.08719851576994433,0.2755102040816326,0.42393320964749537,10,217518,0.00015022985019041358
PH157002012,682.0,321.0,361.0,1.0,0.005221932114882507,0.02349869451697128,0.0026109660574412533,0.0,5,217507,0.013575406841046467
PH157002013,378.0,223.0,155.0,1.0,0.0,0.0641025641025641,0.0,0.0,1,134736,0.0029373631040481123
PH157002014,1122.0,541.0,581.0,2.0,0.004728132387706856,0.24349881796690306,0.0,0.0,2,134742,0.00367868237329089
PH157002015,552.0,240.0,312.0,,0.005050505050505051,0.005050505050505051,0.005050505050505051,0.0,1,134728,0.013595515822611053
PH157002016,427.0,183.0,244.0,2.0,0.00966183574879227,0.014492753623188406,0.0,0.004830917874396135,0,217529,0.006172364710184068
PH157002017,873.0,436.0,437.0,2.0,0.0,0.060526315789473685,0.0,0.005263157894736842,3,134741,0.010294647663821233
PH157002018,407.0,191.0,216.0,1.0,0.024875621890547265,0.40298507462686567,0.004975124378109453,0.0,1,134749,0.011287579761933847
PH157002019,523.0,274.0,249.0,,0.0,0.0784313725490196,0.00392156862745098,0.00784313725490196,5,217507,0.01395772145165335
PH157002021,750.0,361.0,389.0,2.0,0.007352941176470588,0.03308823529411765,0.003676470588235294,0.011029411764705883,0,134726,0.0049499205035173485
PH157002022,677.0,341.0,336.0,3.0,0.029197080291970802,0.6970802919708029,0.010948905109489052,0.040145985401459854,1,318502,0.0025115118691890702
PH157002023,683.0,332.0,351.0,2.0,0.6262295081967213,0.013114754098360656,0.09180327868852459,0.006557377049180328,9,305052,0.006437405750867173
PH157002024,596.0,294.0,302.0,1.0,1.0,0.0,0.0,0.0,2,217532,0.00992523708753479
PH157002025,483.0,247.0,236.0,1.0,0.0,0.07142857142857142,0.0,0.0,0,134745,0.0048496298696864655
PH157002026,1378.0,651.0,727.0,2.0,0.9476351351351351,0.04222972972972973,0.011824324324324325,0.13006756756756757,14,134715,0.005162629351464324
PH157002027,5621.0,2647.0,2974.0,15.0,0.9559867486985328,0.029815428300993846,0.35873166114529104,0.23047799337434927,13,406080,0.0012439905831879935
PH157002030,1920.0,921.0,999.0,4.0,0.9447236180904522,0.01507537688442211,0.07370184254606366,0.11557788944723618,16,134752,0.00264830013255298
PH157002031,715.0,344.0,371.0,3.0,0.0038022813688212928,0.053231939163498096,0.3840304182509506,0.0,4,134748,0.010171422801294246
PH157002033,3480.0,1798.0,1682.0,5.0,0.7766763848396502,0.1673469387755102,0.029737609329446066,0.08454810495626822,13,217519,0.002426303608945867
PH157002034,495.0,246.0,249.0,2.0,0.014084507042253521,0.0,0.014084507042253521,0.0,2,134748,0.012505298323570776
PH157002037,1277.0,631.0,646.0,1.0,0.0,0.21616161616161617,0.0,0.0,8,134800,0.011238046110504758
PH157002040,467.0,209.0,258.0,1.0,0.04736842105263158,0.021052631578947368,0.042105263157894736,0.0,0,134732,0.004013527853795313
PH157002042,708.0,348.0,360.0,2.0,0.9650655021834061,0.0,0.9388646288209607,0.0,7,134729,0.0036710915731172733
PH157002043,541.0,293.0,248.0,2.0,0.0,0.9130434782608695,0.0,0.0,0,217516,0.012597499647995607
PH157002044,570.0,264.0,306.0,1.0,0.014545454545454545,0.0036363636363636364,0.0,0.0,0,134730,0.0035525757206240197
PH157002045,2377.0,1160.0,1217.0,3.0,0.9005763688760807,0.0446685878962536,0.17146974063400577,0.27953890489913547,8,217532,0.00257028744799782
PH157002046,384.0,169.0,215.0,2.0,0.0,0.040229885057471264,0.0,0.0,0,134737,0.012116937257911936
PH157002047,3295.0,1595.0,1700.0,4.0,0.9611913357400722,0.026173285198555957,0.05776173285198556,0.07581227436823104,4,217527,0.0007533939099362665
PH157002048,2268.0,1109.0,1159.0,1.0,0.9298780487804879,0.042682926829268296,0.0741869918699187,0.02540650406504065,2,477503,0.002513694038887493
PH157002049,3606.0,1750.0,1856.0,5.0,0.9503205128205128,0.03685897435897436,0.49439102564102566,0.0889423076923077,30,407928,0.0006476267074316995
PH157002050,2136.0,1090.0,1046.0,4.0,0.9903567984570878,0.003857280617164899,0.21407907425265188,0.09932497589199614,4,600286,0.0009396946218042456
PH157003001,777.0,412.0,365.0,2.0,0.9969418960244648,0.0,0.04281345565749235,0.04281345565749235,1,134770,0.035257714908884644
PH157003002,629.0,345.0,284.0,1.0,0.05327868852459016,0.0,0.004098360655737705,0.00819672131147541,4,134759,0.009412921869132604
PH157003003,409.0,208.0,201.0,1.0,0.9627329192546584,0.018633540372670808,0.0,0.0,2,134764,0.002820468420271701
PH157003004,1231.0,645.0,586.0,2.0,0.9408033826638478,0.05496828752642706,0.34249471458773784,0.3361522198731501,10,134769,0.005874260176140623
PH157003005,793.0,424.0,369.0,2.0,0.03669724770642202,0.024464831804281346,0.009174311926605505,0.0,3,134766,0.011654901666083883
PH157003006,1069.0,554.0,515.0,3.0,0.9057750759878419,0.05167173252279635,0.0,0.0,7,134769,0.009316108474528947
PH157003007,485.0,231.0,254.0,1.0,0.869198312236287,0.0759493670886076,0.0,0.008438818565400843,2,134773,0.005637104509860543
PH157003008,573.0,271.0,302.0,1.0,0.961038961038961,0.025974025974025976,0.03896103896103896,0.012987012987012988,2,134772,0.002529996652334922
PH157003009,506.0,253.0,253.0,1.0,0.8352272727272727,0.0625,0.045454545454545456,0.005681818181818182,1,134773,0.012635571337417087
PH157003010,446.0,225.0,221.0,1.0,0.5459459459459459,0.32972972972972975,0.043243243243243246,0.005405405405405406,1,134775,0.005557276838717619
PH157003012,938.0,438.0,500.0,1.0,0.6040609137055838,0.37817258883248733,0.0,0.0,2,134762,0.023762117585642537
PH157003013,847.0,413.0,434.0,2.0,0.9449275362318841,0.020289855072463767,0.0,0.0,2,134770,0.0026707079363821992
PH157003014,1547.0,799.0,748.0,1.0,0.7592233009708738,0.23883495145631067,0.007766990291262136,0.09514563106796116,3,134760,0.004687001360891001
PH157003015,358.0,205.0,153.0,2.0,0.5810055865921788,0.16759776536312848,0.0893854748603352,0.0,4,134776,0.0038850836475673627
PH157003016,662.0,325.0,337.0,1.0,0.40264026402640263,0.006600660066006601,0.0033003300330033004,0.033003300330033,8,134771,0.006458046915912713
