PROV,PSGC_PROV,CITY/MUNI,PSGC_CITY/MUNI,BRGY,PSGC_BRGY,No_of_Schools,cluster
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Tagoranao,PH153604046,2.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Tangcal,PH153604047,5.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Tuca (Pob.),PH153604049,1.0,3.0
LANAO DEL SUR,PH153600000,BAYANG,PH153604000,Bubong Raya,PH153604055,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Badak,PH153605001,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Balut Maito,PH153605003,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Basak,PH153605004,2.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Bubonga-Ranao,PH153605006,1.0,0.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Kialilidan,PH153605011,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Macaguiling,PH153605014,2.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Madaya,PH153605015,5.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Magonaya,PH153605016,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Maindig,PH153605017,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Masolun,PH153605018,2.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Olama,PH153605019,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Pagalamatan (Pob.),PH153605020,4.0,0.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Picalilangan,PH153605022,3.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Picotaan,PH153605023,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Poblacion,PH153605025,11.0,0.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Soldaroro,PH153605028,1.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Tambac,PH153605030,5.0,3.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Timbangan,PH153605033,1.0,0.0
LANAO DEL SUR,PH153600000,BINIDAYAN,PH153605000,Tuca,PH153605034,2.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Bansayan,PH153606003,3.0,0.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Batangan,PH153606005,2.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Poblacion (Bubong),PH153606007,2.0,0.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Carigongan,PH153606011,1.0,0.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Dimapatoy,PH153606015,1.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Dibarosan,PH153606023,2.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Malungun,PH153606028,5.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Matampay Dimarao,PH153606031,1.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Montiaan,PH153606033,1.0,0.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Panalawan,PH153606038,1.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Pendogoan,PH153606041,2.0,0.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Polayagan,PH153606045,1.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Rogero,PH153606049,1.0,0.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Sunggod,PH153606052,3.0,3.0
LANAO DEL SUR,PH153600000,BUBONG,PH153606000,Dimayon,PH153606058,4.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Butig Proper,PH153607012,1.0,0.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Cabasaran,PH153607013,2.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Coloyan Tambo,PH153607016,1.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Dilimbayan,PH153607019,4.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Dolangan,PH153607022,1.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Bayabao Poblacion,PH153607044,3.0,2.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Poktan,PH153607045,1.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Ragayan,PH153607046,3.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Samer,PH153607051,2.0,0.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Sandab Madaya,PH153607052,7.0,2.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Sundig,PH153607056,1.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Tiowi,PH153607060,1.0,3.0
LANAO DEL SUR,PH153600000,BUTIG,PH153607000,Timbab,PH153607062,1.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Balintad,PH153609002,1.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Campong a Raya,PH153609005,1.0,0.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Linuk,PH153609009,3.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Macabao,PH153609011,2.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Para-aba,PH153609016,2.0,0.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Baya,PH153609019,1.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Sogod Madaya,PH153609020,1.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Tabuan,PH153609021,3.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Taganonok,PH153609022,5.0,0.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Taliogon,PH153609023,2.0,0.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Sekun Matampay,PH153609030,3.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Dapaan,PH153609031,1.0,3.0
LANAO DEL SUR,PH153600000,GANASSI,PH153609000,Pangadapun,PH153609051,1.0,0.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Dimagaling (Dimagalin Proper),PH153610007,1.0,0.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Dimunda,PH153610008,1.0,0.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Poblacion (Kapai Proper),PH153610012,3.0,0.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Malna Proper,PH153610017,1.0,3.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Kasayanan West,PH153610026,1.0,3.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Kibolos,PH153610031,1.0,3.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Kining,PH153610032,1.0,3.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Lidasan,PH153610036,1.0,3.0
LANAO DEL SUR,PH153600000,KAPAI,PH153610000,Macadar,PH153610037,3.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Bacolod I,PH153611003,3.0,0.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Bantayao,PH153611008,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Baugan,PH153611011,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Buad Lumbac,PH153611019,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Carandangan-Mipaga,PH153611026,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Cormatan Langban,PH153611027,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Dilindongan-Cadayonan,PH153611035,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Lalangitun,PH153611046,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Lindongan Dialongana,PH153611052,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Lobo Basara,PH153611054,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Lumbac Bacayawan,PH153611055,3.0,0.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Maribo (Pob.),PH153611077,2.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Salolodun Berwar,PH153611083,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Sarigidan Madiar,PH153611085,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Taluan,PH153611091,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Tamlang,PH153611094,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Tongcopan,PH153611096,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Turogan,PH153611097,2.0,3.0
LANAO DEL SUR,PH153600000,LUMBA-BAYABAO (MAGUING),PH153611000,Minaring Diladigan,PH153611098,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Buad,PH153612011,1.0,0.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Budi,PH153612012,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Dago-ok,PH153612017,1.0,0.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Dalama,PH153612018,2.0,3.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Dalipuga,PH153612021,2.0,3.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Lalapung,PH153612024,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Lunay,PH153612032,1.0,3.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Poblacion (Lumbatan),PH153612043,3.0,3.0
LANAO DEL SUR,PH153600000,LUMBATAN,PH153612000,Ligue,PH153612052,1.0,3.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Kormatan,PH153613010,1.0,3.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Dandamun,PH153613012,1.0,3.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Delausan,PH153613015,1.0,3.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Sabanding,PH153613031,1.0,0.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Salongabanding,PH153613032,1.0,0.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Tamporong,PH153613034,1.0,3.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Tongantongan,PH153613035,1.0,3.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Liangan,PH153613040,3.0,0.0
LANAO DEL SUR,PH153600000,MADALUM,PH153613000,Bacayawan,PH153613049,6.0,3.0
LANAO DEL SUR,PH153600000,MADAMBA,PH153614000,Lakitan,PH153614011,2.0,3.0
LANAO DEL SUR,PH153600000,MADAMBA,PH153614000,Lumbaca Ingud,PH153614014,4.0,3.0
LANAO DEL SUR,PH153600000,MADAMBA,PH153614000,Madamba,PH153614019,2.0,0.0
LANAO DEL SUR,PH153600000,MADAMBA,PH153614000,Tubaran,PH153614022,1.0,3.0
LANAO DEL SUR,PH153600000,MADAMBA,PH153614000,Uyaan Proper (Pob.),PH153614027,2.0,0.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,BPS Village,PH153615018,1.0,0.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Campo Muslim,PH153615020,3.0,0.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Corahab,PH153615022,2.0,2.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Diamaro,PH153615023,2.0,3.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Cabasaran (South),PH153615028,2.0,3.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Calumbog,PH153615029,1.0,3.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Mananayo,PH153615043,2.0,0.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Manggahan,PH153615044,2.0,0.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Masao,PH153615047,4.0,3.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Montay,PH153615049,1.0,3.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Tiongcop,PH153615066,1.0,3.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Tuboc,PH153615068,4.0,3.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Jose Abad Santos,PH153615072,4.0,2.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Macuranding,PH153615073,1.0,3.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Matalin,PH153615074,1.0,2.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Pialot,PH153615078,2.0,0.0
LANAO DEL SUR,PH153600000,MALABANG,PH153615000,Banday,PH153615080,1.0,0.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Cawayan Bacolod,PH153616005,1.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Bacong,PH153616006,2.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Camalig Bubong,PH153616018,2.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Camalig (Pob.),PH153616022,2.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Inudaran Campong,PH153616023,6.0,0.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Cawayan,PH153616025,1.0,0.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Daanaingud,PH153616026,2.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Cawayan Kalaw,PH153616035,1.0,0.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Kialdan,PH153616036,1.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Cawayan Linuk,PH153616040,1.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Inudaran Lumbac,PH153616047,2.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Mantapoli,PH153616051,1.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Maul,PH153616055,1.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Pagalongan Bacayawan,PH153616061,1.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Punud Proper,PH153616072,2.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Maul Ilian,PH153616097,1.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Banga-Pantar,PH153616105,2.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Bubong Madanding (Bubong),PH153616107,3.0,3.0
LANAO DEL SUR,PH153600000,MARANTAO,PH153616000,Inudaran Loway,PH153616109,1.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Ambolong,PH153617001,1.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Banga,PH153617006,4.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Banggolo Poblacion,PH153617008,7.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Beyaba-Damag,PH153617010,3.0,2.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Bito Buadi Itowa,PH153617012,1.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Cabingan,PH153617025,1.0,2.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Cadayonan I,PH153617027,2.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Daguduban,PH153617033,3.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Dayawan,PH153617037,1.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Dimaluna,PH153617039,2.0,1.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Emie Punud,PH153617044,1.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Gadongan,PH153617046,9.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Buadi Sacayo (Green),PH153617048,2.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Lilod Madaya (Pob.),PH153617057,2.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Lilod Saduc,PH153617058,1.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Lomidong,PH153617060,7.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Lumbaca Madaya (Pob.),PH153617062,1.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Basak Malutlut,PH153617066,8.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Marinaut East,PH153617070,2.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Mipaga Proper,PH153617075,1.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Moncado Colony,PH153617076,5.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Moncado Kadingilan,PH153617077,1.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Panggao Saduc,PH153617090,3.0,2.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Paridi,PH153617098,1.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Patani,PH153617099,1.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Poona Marantao,PH153617103,1.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Pugaan,PH153617105,2.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Rapasun MSU,PH153617107,4.0,2.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Raya Madaya I,PH153617109,3.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Rorogagus Proper,PH153617112,2.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Sabala Manao,PH153617116,1.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Saduc Proper,PH153617118,4.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Sugod Proper,PH153617125,2.0,3.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Tolali,PH153617131,2.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Marawi Poblacion,PH153617141,3.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Norhaya Village,PH153617142,2.0,0.0
LANAO DEL SUR,PH153600000,CITY OF MARAWI (Capital),PH153617000,Papandayan Caniogan,PH153617143,1.0,2.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Abdullah Buisan,PH153618001,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Alip Lalabuan,PH153618003,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Mai Ditimbang Balindong,PH153618005,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Mai Sindaoloan Dansalan,PH153618007,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Lakadun,PH153618008,2.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Maranat Bontalis,PH153618018,1.0,0.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Dalog Balut,PH153618023,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Gindolongan Alabat,PH153618032,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Gondarangin Asa Adigao,PH153618034,1.0,0.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Sawir,PH153618035,7.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Moriatao-Bai Labay,PH153618039,3.0,0.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Laila Lumbac Bacon,PH153618040,2.0,0.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Lanco Dimapatoy,PH153618041,2.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Talub Langi,PH153618042,2.0,0.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Lomigis Sucod,PH153618043,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Macabangan Imbala,PH153618044,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Macadaag Talaguian,PH153618045,2.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Macalupang Lumbac Caramian,PH153618047,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Magayo Bagoaingud,PH153618052,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Macompara Apa Mimbalay,PH153618053,2.0,0.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Manalocon Talub,PH153618055,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Putad Marandang Buisan,PH153618060,2.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Matao Araza,PH153618061,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Mocamad Tangul,PH153618062,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Pantao,PH153618069,5.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Tamboro Cormatan,PH153618082,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Towanao Arangga,PH153618083,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Tomambiling Lumbaca Ingud,PH153618085,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Unda Dayawan,PH153618088,1.0,3.0
LANAO DEL SUR,PH153600000,MASIU,PH153618000,Buadi Amloy,PH153618089,3.0,0.0
LANAO DEL SUR,PH153600000,MULONDO,PH153619000,Buadi-Abala,PH153619006,2.0,3.0
LANAO DEL SUR,PH153600000,MULONDO,PH153619000,Buadi-Bayawa,PH153619007,1.0,0.0
LANAO DEL SUR,PH153600000,MULONDO,PH153619000,Buadi-Insuba,PH153619008,1.0,0.0
LANAO DEL SUR,PH153600000,MULONDO,PH153619000,Poblacion (Dado),PH153619015,2.0,0.0
LANAO DEL SUR,PH153600000,MULONDO,PH153619000,Guilopa,PH153619022,1.0,3.0
LANAO DEL SUR,PH153600000,MULONDO,PH153619000,Lilod Raybalai,PH153619030,1.0,3.0
LANAO DEL SUR,PH153600000,MULONDO,PH153619000,Lumbac (Lumbac Bubong),PH153619034,1.0,3.0
LANAO DEL SUR,PH153600000,PAGAYAWAN (TATARIKAN),PH153620000,Ayong,PH153620001,1.0,3.0
LANAO DEL SUR,PH153600000,PAGAYAWAN (TATARIKAN),PH153620000,Bandara Ingud,PH153620005,1.0,3.0
LANAO DEL SUR,PH153600000,PAGAYAWAN (TATARIKAN),PH153620000,Ngingir (Kabasaran),PH153620034,1.0,0.0
LANAO DEL SUR,PH153600000,PAGAYAWAN (TATARIKAN),PH153620000,Padas,PH153620035,1.0,3.0
LANAO DEL SUR,PH153600000,PAGAYAWAN (TATARIKAN),PH153620000,Pinalangca,PH153620041,1.0,3.0
LANAO DEL SUR,PH153600000,PAGAYAWAN (TATARIKAN),PH153620000,Poblacion (Lumbac),PH153620042,2.0,3.0
LANAO DEL SUR,PH153600000,PAGAYAWAN (TATARIKAN),PH153620000,Linindingan,PH153620054,3.0,0.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Aposong,PH153621001,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Bangco (Pob.),PH153621003,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Bobo,PH153621006,2.0,0.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Bubong Tawa-an,PH153621007,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Bubong Ilian,PH153621010,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Gacap,PH153621011,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Kalanganan,PH153621014,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Mamaanun,PH153621018,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Mentring,PH153621020,1.0,0.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Olango,PH153621021,1.0,0.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Palacat,PH153621022,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Radapan,PH153621030,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Radapan Poblacion,PH153621031,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Sapingit,PH153621032,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Talao,PH153621033,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Tapocan,PH153621035,1.0,0.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Taporug,PH153621036,1.0,3.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Tawaan,PH153621037,1.0,0.0
LANAO DEL SUR,PH153600000,PIAGAPO,PH153621000,Udalo,PH153621038,1.0,0.0
LANAO DEL SUR,PH153600000,POONA BAYABAO (GATA),PH153622000,Bubong-Dimunda,PH153622006,1.0,0.0
LANAO DEL SUR,PH153600000,POONA BAYABAO (GATA),PH153622000,Poblacion (Gata Proper),PH153622020,3.0,0.0
LANAO DEL SUR,PH153600000,POONA BAYABAO (GATA),PH153622000,Rogan Cairan,PH153622037,1.0,3.0
LANAO DEL SUR,PH153600000,POONA BAYABAO (GATA),PH153622000,Talaguian,PH153622041,1.0,3.0
LANAO DEL SUR,PH153600000,POONA BAYABAO (GATA),PH153622000,Rogan Tandiong Dimayon,PH153622042,1.0,0.0
LANAO DEL SUR,PH153600000,PUALAS,PH153623000,Bantayan,PH153623002,1.0,3.0
LANAO DEL SUR,PH153600000,PUALAS,PH153623000,Basagad,PH153623003,1.0,3.0
